,domain,latency1,latency2,latency3,latency4
79,ZZ538LRDG0UG9WOE0BQGSHR30MIHN0ZRZTOMN5KU3XPK5WL65C.ans1.tld1,4.87112998962,1.85608863831,1.91497802734,1.96099281311
80,LMBQNWDF1F6S6UMVPO8UA4BNB5HQ3QSNTY54BXOLPUYJVYYYQY.ans1.tld1,4.91786003113,1.89900398254,1.85084342957,1.83796882629
81,KIOIYLPQDFI0X1GH98CBZQ3V2JDMS89FWWLRIRW0RFVWYXX1SK.ans1.tld1,4.82702255249,1.86991691589,1.73401832581,1.82294845581
82,301HQV74I4FPT8H3CWQIMCTQYG909EQTAK2Z8RKGRYHE0RHBPC.ans1.tld1,4.75096702576,1.90806388855,1.83510780334,1.85394287109
83,3181M2YARH4DI9K960K2ZTSVLJ45BRRY3PZBD54UQ84693WUQI.ans1.tld1,4.90784645081,1.94907188416,1.88112258911,1.95717811584
84,I1Z1GA0PZ96LJ2OBKFRY1CTJ8073MOFOLMZ9POKX480M5FUNZU.ans1.tld1,4.86993789673,2.14600563049,1.83200836182,1.87611579895
85,WGUO0OM2FJX3SW3YZMUGSZU57QUUUG1NVPWKSIGRM37WY8QTOO.ans1.tld1,4.74691390991,1.8789768219,1.82104110718,1.91187858582
86,OHP3S60VNEOSX6L1PC6IHGJXQVLCKVC4DDJODMJZKNFWXDZMSP.ans1.tld1,4.77313995361,1.93500518799,1.75905227661,1.84106826782
87,CRDDJUZTYRFD96E0DIOVCD8455EPPNYLQU06FN83VXKIRUGRZY.ans1.tld1,4.77600097656,1.91187858582,1.88994407654,1.77693367004
88,NFUQZWDMGRZ6UFY1CS1FPKOPH05IF1CZYTAV7DPHTI9DBH1SPE.ans1.tld1,4.63795661926,1.94406509399,1.95002555847,1.84297561646
89,87418OHDNPCXO4AE015PCD9QUNVOTBYEEGPTIHMHUKB8XYQ6W0.ans1.tld1,4.88209724426,1.93405151367,1.86800956726,1.81078910828
90,5AX8ZYX0Z5CRIG21S715IZPNE14RNV5TT4S08K6WNRB2O07FLY.ans1.tld1,4.76694107056,1.94883346558,1.85799598694,1.89185142517
91,C94DNBV5PTL9TP4CMKRF9IHTO38JUSZDLYP6H5T1WH3OY58L3N.ans1.tld1,4.87899780273,1.85012817383,1.84392929077,1.89685821533
92,UOTVMS1RDPSGVCYIJ8S5523R8F8ZTU4JJSIXH0W59GCJY2ZU1F.ans1.tld1,4.84490394592,1.83510780334,1.8150806427,1.85203552246
93,M1RCQ7684SHAJY1YZMFZ089ISOFNVCF7RD0G2PQYWG140PBK13.ans1.tld1,4.72402572632,1.85894966125,1.85394287109,1.90496444702
94,LZ9S9BZA99S3LEPCLOYJA70EP6WMZXB8S2UWB3I2UGOMLNKDOY.ans1.tld1,4.81605529785,1.89304351807,1.7831325531,1.87802314758
95,0KHUAZ9H8Y4AHY9GNJWE2IUW44Q6DTADAY188BPZMX6B7FM2F7.ans1.tld1,4.94289398193,1.93691253662,1.72591209412,1.82199478149
96,B05IYWS9WJ0IIEP6A229ZHEZCJP8FYIV45TJSKCD4NBS2894R9.ans1.tld1,4.79793548584,1.98411941528,1.83606147766,1.80292129517
97,3A4NKLDB1BA21CD4HALN98P73ABKACJMYKPSX2FQY5LGRPLBZE.ans1.tld1,4.93216514587,1.9199848175,1.75309181213,1.86109542847
98,4MXL593SHZUUUPFE4WV35Y0S1XSSB73RXLVHESX07D7V09MJ5L.ans1.tld1,4.94790077209,1.82795524597,1.80912017822,1.87087059021
99,CU5GTQ080Z90HPB7PHYIFBOJ27YW6HKMUTAHINPGY1KTQSUZHA.ans1.tld1,4.80699539185,1.90210342407,1.7831325531,1.82199478149
100,EDKF3KO16CEPY5XL659CS1QLDQGWP50REK0VKZV779GPA6JQKN.ans1.tld1,4.90999221802,1.86586380005,1.82199478149,1.86705589294
101,KMLMSBM3KZBWFOIW3KKTGGN8ZBYZUXFBJ6HF4O3CTNSK8BZLBL.ans1.tld1,4.99796867371,1.93786621094,1.82199478149,1.97601318359
102,SZR5ARAOKDLSUUJQHUX3K0F7AA375IB6L2AP1W9Z24DAZFB6OQ.ans1.tld1,4.89902496338,1.93190574646,1.89685821533,1.83701515198
103,URGGULR2Z8UFX42FWW8LVQN3BHR4U3HLX7W1UWCMUE7Y0YAK0V.ans1.tld1,4.84800338745,1.99913978577,1.67918205261,1.89208984375
104,HDKWX3T25QX3TWD0I8UVLOSMV29JIZA9ENONCGRM9S9ZA306TR.ans1.tld1,4.87399101257,1.87587738037,1.72519683838,1.8138885498
105,MCU8YQDLCEPGGOCHZ0HBSN019SM8JHZL5J26G72LKNXJNSD5SE.ans1.tld1,4.65703010559,1.797914505,1.72805786133,1.89280509949
106,8N9FCGKKKAY2TGHW5DXCD9J354E9ROFE1DFSKE525A762QD1AV.ans1.tld1,4.76098060608,1.78599357605,1.80006027222,1.82008743286
107,BKKMVLLCM67NXH3JHWTRUREAHJYEX2KM6UNI1DF1EB6S9ULSM1.ans1.tld1,4.69899177551,1.75786018372,1.84297561646,1.81698799133
108,J18LV335KN78R81XUOOKNZFXHVVG17AY38V86IDNJYPUMC1G2S.ans1.tld1,4.62007522583,1.82700157166,1.74808502197,1.95598602295
109,LA95X5P5N0HJLOTUH8RSJB6430DMFZ071UPAZOTG6U4ZSLUCB5.ans1.tld1,4.7779083252,1.80602073669,1.797914505,1.83582305908
110,1O712N0OV6FM3ZKUVWLYYZIJ43XC9FV0V1GCU09CDX9DQ028GI.ans1.tld1,5.03492355347,1.83391571045,1.83987617493,1.85203552246
111,1EA2C3UQ74J0KIDZAX6Q3YPX38E5NQBPLK3A6XQNVBWMBVYNY8.ans1.tld1,4.37617301941,1.84893608093,1.7409324646,1.87993049622
112,JQ7AF22RAD1EC75XQHGP4A3903VBPWEKQY73EODTXMEM2PJFWJ.ans1.tld1,4.5759677887,1.79481506348,1.87611579895,1.83606147766
113,ZJBHT1KS1WYQ45OML7CCSF5QJ4CDK0Q875CVJ0HP05LL1HQFE5.ans1.tld1,4.4949054718,1.83010101318,1.86896324158,1.79815292358
114,6THD11FNEK69ALEX2Z9P0BVNFU6SXRQPMNJVU0U7QDLGJHKSUM.ans1.tld1,4.62484359741,1.93810462952,1.83701515198,1.79696083069
115,JHS96RK2I2CUVEUKTVOIY6M2JWCM5VI4PREDX3BPV4XMCUF3B5.ans1.tld1,4.64391708374,1.81603431702,1.87206268311,1.79004669189
116,5BVO90L23PL6AU01BV5QE27UP4IP635UM8IG5TT2Y50K41TWHD.ans1.tld1,4.65083122253,1.84917449951,1.9199848175,1.79600715637
117,NVMAD62ZRQG8G23AVEP0GA7QPLU72WR2QTMXHDGB0S9G3R2AFB.ans1.tld1,4.74095344543,1.81102752686,1.84202194214,1.91593170166
118,B84ATN6D8L3XKMVZ8GFZ9SQ5DUTDMSD0SDB0F3B13SYVSBI9JS.ans1.tld1,4.79197502136,1.87802314758,1.82509422302,1.80411338806
119,EZQHOFAOV9OIGCAKEW6VNJ2M60LHVFWKH3XPUT9GSRCGS2WS2P.ans1.tld1,4.80079650879,1.84798240662,2.01606750488,1.80792808533
120,2WN7MOXHS3A558LGL4BL3T05DYTYN555JUOK8J5WBZXWR32QN4.ans1.tld1,4.91189956665,1.86681747437,1.88899040222,1.83510780334
121,WER15WENUEWS2RUX5HQRSO9GPCHIH83H114L2ICW913TEAQG13.ans1.tld1,4.97221946716,1.77693367004,1.84512138367,1.87993049622
