,domain,latency1,latency2,latency3,latency4
108,P0G8OGQYQ01Z904JBULUAL3SFOVH3C1HBD3SJ680CD0ILQ1O76.askjd,4.08506393433,1.89614295959,1.88899040222,1.86705589294
109,B44IOEGWYXHAY56WTCW3QC3D6J1YPEMVR7FY5Y15MT5TO4O541.askjd,3.89409065247,1.85704231262,1.79600715637,1.85704231262
110,YUSS6CWA0XWM0E43NN1GE0DSHC8CLXC7EGW1ZDNSEXD2N3C7HJ.askjd,4.04500961304,1.80697441101,1.90305709839,1.73091888428
111,OBAVC908VO13RE1YQ7W3S60W7TIOHVLQMJ5IL7ISDXHPUH19ED.askjd,3.90791893005,1.77693367004,1.85418128967,1.75499916077
112,U3SCARE20CLKEKW0IWCH4EK2U07MPTZXB6QITQONJT9716YUFS.askjd,3.8731098175,1.83415412903,1.82294845581,1.79505348206
113,F5ZDOUHCDMHPDMX67BFL2YKDV0M2Q5WRT9R2YE26K5NY71HTKO.askjd,4.00996208191,1.87611579895,1.80196762085,1.94692611694
114,MWOBTF313VAZ1U9QAVBW0QZGLOAQISSOGZ3FCGACPJJWQRPKQK.askjd,4.19116020203,1.81293487549,1.80101394653,1.77216529846
115,9GIKUJT7XHXXJ90S0K537G26BJWJZCAIFD233BTYI9FZA2QEOE.askjd,3.93199920654,1.87802314758,1.75404548645,1.74713134766
116,XFMBJDPM75FV6CQWK3JIMBI8LHEJH3JRK6QF1QNFLLKUL38PL6.askjd,3.85689735413,1.78909301758,1.80196762085,1.77907943726
117,3FEF7MTKOALQ8OEZNU7CPSF0FKY58I6669CREZLW3IOIJIQT82.askjd,4.13489341736,1.72996520996,1.90806388855,1.74403190613
118,IQ5VVQU9PB8OQKG5LPM5WFUT0GLVBO7BQ5S74IYCDIQI9713ZW.askjd,3.8731098175,1.84106826782,1.85084342957,1.78408622742
119,F4PP0BJHMXS4DZZL64IRFO2S25O6MX66UVL3V7WEVYZS2SDHAK.askjd,3.86214256287,1.85394287109,1.85918807983,1.77907943726
120,P0DIN4B983N55TRXX1LG69SNZO6AQIWHKLIA1UN2DPWE9JQYGB.askjd,3.87191772461,1.74307823181,1.83391571045,1.82008743286
121,02OPVVAL89XMVCKG5LTZ303HF99PHYTIZQOWNNNV91XUTOUBCP.askjd,3.87406349182,1.88207626343,1.80888175964,1.78909301758
122,030NYC5MZXD628BMBDA5H9JUXDR6FB4XQYP57LYM8K1DQDGBXN.askjd,3.92198562622,1.92809104919,1.84106826782,1.70707702637
123,YU32B51RSZVZ2ZYWQDJJNA4KOAZFQQX9F9UUXVY5EUCV9ZV2HW.askjd,4.15706634521,1.84798240662,1.81818008423,1.73497200012
124,3Y7HD1DXG0C1OGZPM7V2KO0MGG8Q57U0E1M0BJ7QM6UB0SIXIQ.askjd,4.28700447083,1.90091133118,1.86896324158,1.90615653992
125,DEQ4FW083DWHPW7749S6ZO9QF7HLKNR3RZMW13TZMORQB934JH.askjd,3.99494171143,1.84798240662,1.84607505798,1.72686576843
126,CYQNO8NB1F6LPKM4B81799A3YC43EN3X0SOTNRZ4X9OOTESVUO.askjd,4.0328502655,1.86491012573,1.83606147766,1.72019004822
127,LID1MD4CH9Z2V0Z953JMTKPDXLFVOZEQC0D0LD74P3MYW36D0W.askjd,4.23908233643,1.84392929077,1.87611579895,1.79409980774
